role,skill,frequency_pct,count,total_jobs_in_role
Tech / Fullstack Web App Asp.Net,ASP.NET,100.0,1,1
Tech Backend Developer (Java),Java,100.0,1,1
Techlead (Java),Java,100.0,1,1
Techlead (Java+Reactjs),Agile,100.0,1,1
Techlead (Java+Reactjs),Java,100.0,1,1
Techlead (Java+Reactjs),React,100.0,1,1
Techlead (Java+Reactjs),Scrum,100.0,1,1
"Techlead (Nodejs, Reactjs)",JavaScript,100.0,1,1
"Techlead (Nodejs, Reactjs)",Node.js,100.0,1,1
"Techlead (Nodejs, Reactjs)",React,100.0,1,1
Technical,AWS,100.0,2,2
Technical,Agile,100.0,2,2
Technical,Azure,100.0,2,2
Technical,CI/CD,100.0,2,2
Technical,Docker,100.0,2,2
Technical,Google Cloud Platform,100.0,2,2
Technical,JavaScript,100.0,2,2
Technical,Kubernetes,100.0,2,2
Technical,LLM,100.0,2,2
Technical,Machine Learning,100.0,2,2
Technical,Node.js,100.0,2,2
Technical,Python,100.0,2,2
Technical,RAG,100.0,2,2
Technical,React,100.0,2,2
Technical,Unit Testing,100.0,2,2
Technical (Golang),CI/CD,100.0,1,1
Technical (Golang),Microservices,100.0,1,1
Technical (Golang),Unit Testing,100.0,1,1
Technical (Java Backend),JWT,100.0,1,1
Technical (Java Backend),Java,100.0,1,1
Technical (Java Backend),Microservices,100.0,1,1
Technical (Java Backend),OAuth,100.0,1,1
Technical (Java Backend),REST API,100.0,1,1
Technical (Java),Agile,100.0,1,1
Technical (Java),Java,100.0,1,1
Technical Business Analyst,Agile,100.0,1,1
Technical Business Analyst,Excel,100.0,1,1
Technical Business Analyst,PostgreSQL,100.0,1,1
Technical Business Analyst,Python,100.0,1,1
Technical Business Analyst,SQL,100.0,1,1
Technical Business Analyst,Scrum,100.0,1,1
Technical Business Analyst - Fraud,Agile,100.0,2,2
Technical Business Analyst - Fraud,Excel,100.0,2,2
Technical Business Analyst - Fraud,Power BI,100.0,2,2
Technical Business Analyst - Fraud,Scrum,100.0,2,2
Technical Data Analyst,Agile,100.0,1,1
Technical Data Analyst,Jira,100.0,1,1
Technical Data Analyst,Python,100.0,1,1
Technical Data Analyst,SQL,100.0,1,1
Technical Data Analyst,Scrum,100.0,1,1
Technical Leader (.Net),ASP.NET,100.0,1,1
Technical Leader (.Net),REST API,100.0,1,1
Technical Leader (.Net),gRPC,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",AWS,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",Azure,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",CI/CD,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",Docker,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",Google Cloud Platform,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",Kubernetes,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",LLM,100.0,1,1
"Technical Leader (Backend, Cloud & Ai Solutions)",RAG,100.0,1,1
"Technical Leader (Nodejs, Aws)",AWS,100.0,1,1
"Technical Leader (Nodejs, Aws)",Agile,100.0,1,1
"Technical Leader (Nodejs, Aws)",DynamoDB,100.0,1,1
"Technical Leader (Nodejs, Aws)",GraphQL,100.0,1,1
"Technical Leader (Nodejs, Aws)",JavaScript,100.0,1,1
"Technical Leader (Nodejs, Aws)",Node.js,100.0,1,1
"Technical Leader (Nodejs, Aws)",REST API,100.0,1,1
"Technical Leader (Nodejs, Aws)",React,100.0,1,1
"Technical Leader (Nodejs, Aws)",Scrum,100.0,1,1
"Technical Leader (Nodejs, Aws)",System Design,100.0,1,1
"Technical Leader (Nodejs, Aws)",TypeScript,100.0,1,1
Technical Manager/ Technology - Lương Upto 70 Triệu ++ (Focus Nodejs),Node.js,100.0,1,1
Test (K/N Banking),Jira,100.0,2,2
Test (K/N Banking),SQL,100.0,2,2
Test Automation Engineer,CI/CD,100.0,2,2
Test Automation Engineer,GitHub Actions,100.0,2,2
Test Automation Engineer,Jenkins,100.0,2,2
Test Automation Engineer,PostgreSQL,100.0,2,2
Test Automation Engineer,Python,100.0,2,2
Test Automation Engineer,Selenium,100.0,2,2
Test Automation Engineer (Javascript),Agile,100.0,2,2
Test Automation Engineer (Javascript),Cypress,100.0,2,2
Test Automation Engineer (Javascript),JavaScript,100.0,2,2
Test Leader,Agile,50.0,1,2
Test Leader,Go,50.0,1,2
Tester,SQL,60.0,6,10
Tester,Agile,40.0,4,10
Tester,Computer Vision,40.0,4,10
Tester,Jira,40.0,4,10
Tester,Scrum,40.0,4,10
Tester,Excel,20.0,2,10
Tester,PostgreSQL,20.0,2,10
Tester,Tableau,20.0,2,10
Tester (Domain Si & Fintech) - /Middle,Agile,100.0,2,2
Tester (Domain Si & Fintech) - /Middle,Computer Vision,100.0,2,2
Tester (Domain Si & Fintech) - /Middle,Scrum,100.0,2,2
Tester (Mobile App),Computer Vision,100.0,2,2
Thiết Kế Ux/Ui,Computer Vision,100.0,2,2
Threat Intelligence Analyst,Python,100.0,1,1
Tiktok Shop - Business Analyst,Express,100.0,1,1
Tiktok Shop - Business Analyst,Power BI,100.0,1,1
Tiktok Shop - Business Analyst,Python,100.0,1,1
Tiktok Shop - Business Analyst,R,100.0,1,1
Tiktok Shop - Business Analyst,Tableau,100.0,1,1
Timi Bellevue- Data Analyst,Excel,100.0,1,1
Timi Bellevue- Data Analyst,SQL,100.0,1,1
Traceability Data Analyst,Machine Learning,100.0,2,2
Triển Khai Dự Án - Y Tế Công,Jira,100.0,1,1
Triển Khai Hệ Thống (Fluent English),Go,100.0,1,1
Triển Khai Hệ Thống (Fluent English),Unit Testing,100.0,1,1
Triển Khai Hệ Thống (System Engineer),AWS,100.0,1,1
Triển Khai Hệ Thống (System Engineer),Google Cloud Platform,100.0,1,1
"Triển Khai,Tư Vấn An Toàn Thông Tin",AWS,100.0,1,1
Trưởng Phòng Công Nghệ Thông Tin,Apache Kafka,25.0,1,4
Trưởng Phòng Công Nghệ Thông Tin,Docker,25.0,1,4
Trưởng Phòng Công Nghệ Thông Tin,Java,25.0,1,4
Trưởng Phòng Công Nghệ Thông Tin,Kubernetes,25.0,1,4
Trưởng Phòng Công Nghệ Thông Tin,Machine Learning,25.0,1,4
Trưởng Phòng Công Nghệ Thông Tin,Microservices,25.0,1,4
Trưởng Phòng Công Nghệ Thông Tin,Spring Boot,25.0,1,4
Trưởng Phòng It (Công Nghệ Thông Tin),Go,100.0,1,1
Trưởng Phòng It Backend - Đi Làm Ngay - Thu Nhập Từ 30 - 60 Triệu / Tháng,Microservices,100.0,1,1
Trưởng Phòng It Backend - Đi Làm Ngay - Thu Nhập Từ 30 - 60 Triệu / Tháng,REST API,100.0,1,1
Trưởng Phòng It Backend - Đi Làm Ngay - Thu Nhập Từ 30 - 60 Triệu / Tháng,gRPC,100.0,1,1
Trưởng Phòng Lập Trình/Trưởng Phòng Dev,CI/CD,100.0,1,1
Trưởng Phòng Lập Trình/Trưởng Phòng Dev,Microservices,100.0,1,1
Trợ Lý Gđ – Data-Driven Customer Management,Power BI,100.0,1,1
Tuyển 02 Test Sản Phẩm,Computer Vision,100.0,2,2
Tuyển 02 Test Sản Phẩm,SQL,100.0,2,2
"Tuyển Dụng (Mảng Automotive, Ai, It - Tech) - Làm Việc Tại Long Biên",Computer Vision,100.0,1,1
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Ansible,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,CI/CD,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Cassandra,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Computer Vision,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Elasticsearch,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Git,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Grafana,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Java,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Kubernetes,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Microservices,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,MongoDB,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Python,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Redis,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,SQL,100.0,4,4
Tuyển Dụng 01 Devops (K8S) - Phòng Cloud Và Hạ Tầng,Terraform,100.0,4,4
Tuyển Dụng Sinh Business Analyst (Ba),Excel,100.0,2,2
Tuyển Dụng Vị Trí Software Tester,Computer Vision,100.0,2,2
Tư Vấn Giải Pháp (Presales),AWS,50.0,1,2
Tư Vấn Giải Pháp (Presales),Azure,50.0,1,2
Tư Vấn Giải Pháp (Presales),Google Cloud Platform,50.0,1,2
Tự Động Hóa - Lập Trình Machine Vision,Deep Learning,100.0,1,1
Tự Động Hóa Và Vận Hành,Python,100.0,2,2
Tự Động Hóa Và Vận Hành,SQL,100.0,2,2
UX/UI Designer,CSS,100.0,2,2
UX/UI Designer,HTML,100.0,2,2
UX/UI Designer,JavaScript,100.0,2,2
Ua Marketing Mobile App,Jira,100.0,1,1
Ua Marketing Mobile App,Scrum,100.0,1,1
Ui/Ux Designer (Viettel Anti-Scam Solutions),JavaScript,100.0,2,2
Ui/Ux Designer (Viettel Anti-Scam Solutions),Jenkins,100.0,2,2
Unity Developer,REST API,25.0,1,4
Unity Developer Game,R,100.0,1,1
Unknown,Java,40.0,2,5
Unknown,ASP.NET,20.0,1,5
Unknown,CI/CD,20.0,1,5
Unknown,JavaScript,20.0,1,5
Unknown,Microservices,20.0,1,5
Unknown,Python,20.0,1,5
Unknown,SQL,20.0,1,5
Unknown,Spring Boot,20.0,1,5
Unreal Engine Artist Tại Hồ Chí Minh (Lương 10Tr - 30Tr) Cv Tiếng Anh Và Portfolio File Video,Computer Vision,100.0,1,1
"Us Consumer Services, Marketing Analyst",Excel,100.0,1,1
"Us Consumer Services, Marketing Analyst",Express,100.0,1,1
"Us Consumer Services, Marketing Analyst",R,100.0,1,1
Vice President Of Engineering,ASP.NET,100.0,3,3
Vice President Of Engineering,Azure,100.0,3,3
Vice President Of Engineering,JavaScript,100.0,3,3
Vice President Of Engineering,REST API,100.0,3,3
Vice President Of Engineering,SQL,100.0,3,3
Viettel Software Tuyển Dụng Business Analyst Từ 03 Năm Kinh Nghiệm,LLM,100.0,2,2
Viettel Software Tuyển Dụng Business Analyst Từ 03 Năm Kinh Nghiệm,SQL,100.0,2,2
Vuejs Developer,Vue.js,100.0,1,1
Vulnerabilities Data Analyst And Business Intelligence Summer 2025 Analyst,Git,100.0,1,1
Vận Hành It,Excel,100.0,1,1
Vận Hành T24 Corebanking,Go,100.0,1,1
"Web (.Net Core, Vue.Js)",ASP.NET,100.0,1,1
"Web (.Net Core, Vue.Js)",JavaScript,100.0,1,1
"Web (.Net Core, Vue.Js)",REST API,100.0,1,1
"Web (.Net Core, Vue.Js)",Vue.js,100.0,1,1
Web Browser Developer,Git,100.0,1,1
Web Browser Developer,Python,100.0,1,1
"Web Developer (Backend/Frontend), 2 Năm Kinh Nghiệm - Lương Từ 18 -25 Triệu/Tháng, 15 Tháng Lương/Năm",React,100.0,1,1
Web Development Engineer (Remote),Express,100.0,1,1
Web Development Engineer (Remote),JavaScript,100.0,1,1
Web Development Engineer (Remote),Node.js,100.0,1,1
Web Development Engineer (Remote),React,100.0,1,1
Web Frontend Developer,Agile,100.0,1,1
Web Frontend Developer,CSS,100.0,1,1
Web Frontend Developer,GraphQL,100.0,1,1
Web Frontend Developer,HTML,100.0,1,1
Web Frontend Developer,JavaScript,100.0,1,1
Web Frontend Developer,REST API,100.0,1,1
Web Reactjs Developer (-),React,100.0,1,1
Web3 Security Engineer,Go,100.0,2,2
Web3 Security Engineer,Python,100.0,2,2
[ D&A Hub ] Data Scientist,CI/CD,100.0,2,2
[ D&A Hub ] Data Scientist,Machine Learning,100.0,2,2
[ D&A Hub ] Data Scientist,Pandas,100.0,2,2
[ D&A Hub ] Data Scientist,Python,100.0,2,2
[ D&A Hub ] Data Scientist,R,100.0,2,2
[ D&A Hub ] Data Scientist,Scikit-learn,100.0,2,2
[ D&A Hub ] Data Scientist,Unit Testing,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),Git,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),JavaScript,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),REST API,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),React,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),Scrum,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),Vite,100.0,2,2
[ Tiger Tribe ] Frontend Developer ( Contract 01 Year ),Webpack,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),AWS,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Agile,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Angular,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Apache Kafka,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Azure,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),CI/CD,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Docker,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Git,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Google Cloud Platform,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Java,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),JavaScript,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Kubernetes,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Microservices,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),MongoDB,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),MySQL,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Node.js,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),PostgreSQL,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),React,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Redis,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),SQL,100.0,2,2
[Cmc Global] – Golang / Nodejs/ Java / Fullstack Developer (3 + Years Experience),Scrum,100.0,2,2
[Hanoi] Engineering Manager,Agile,100.0,1,1
[Hanoi] Engineering Manager,CI/CD,100.0,1,1
[Hanoi] Engineering Manager,Java,100.0,1,1
[Hanoi] Engineering Manager,Microservices,100.0,1,1
[Hanoi] Engineering Manager,Scrum,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",AWS,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",Azure,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",CI/CD,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",Git,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",GitHub Actions,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",Kubernetes,100.0,1,1
"[Hanoi] Platform Sre (Devops, Aws)",Terraform,100.0,1,1
[Hcl Tech X Anz Bank] - Qa Automation Engineer,AWS,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Azure,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,CI/CD,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Docker,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Git,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Google Cloud Platform,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Java,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,JavaScript,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Jira,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Kotlin,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Python,100.0,2,2
[Hcl Tech X Anz Bank] - Qa Automation Engineer,Swift,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,AWS,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,Agile,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,Azure,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,CI/CD,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,Google Cloud Platform,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,JavaScript,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,Next.js,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,React,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,TypeScript,100.0,2,2
[Hcl Tech X Anz Bank] Frontend Developer,Unit Testing,100.0,2,2
[Hcm/Dn - Hybrid] Python Data Analyst/Data Scientist,Grafana,100.0,2,2
[Hcm/Dn - Hybrid] Python Data Analyst/Data Scientist,Python,100.0,2,2
[Hcm/Dn - Hybrid] Python Data Analyst/Data Scientist,R,100.0,2,2
[Hcm] Business Analyst,Agile,100.0,2,2
[Hcm] Business Analyst,Scrum,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Agile,100.0,2,2
[Hcm] Middle Qc Automation Engineer,CI/CD,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Computer Vision,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Docker,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Git,100.0,2,2
[Hcm] Middle Qc Automation Engineer,GitHub Actions,100.0,2,2
[Hcm] Middle Qc Automation Engineer,GitLab CI,100.0,2,2
[Hcm] Middle Qc Automation Engineer,JavaScript,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Jenkins,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Python,100.0,2,2
[Hcm] Middle Qc Automation Engineer,SQL,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Scrum,100.0,2,2
[Hcm] Middle Qc Automation Engineer,Selenium,100.0,2,2
[Hcm] Middle Qc Automation Engineer,TypeScript,100.0,2,2
[Hcm] Qa Engineer (Automation/Manual),CI/CD,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),AWS,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),Confluence,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),HTML,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),Jira,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),Microservices,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),React,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),Ruby,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),Ruby on Rails,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),TypeScript,100.0,2,2
[Hn/ Hcm] Frontend Engineer (Reactjs/Vuejs),Vue.js,100.0,2,2
[Hn] Product Tester,Computer Vision,100.0,2,2
[Hn] Security Engineer,AWS,100.0,2,2
[Hn] Security Engineer,Azure,100.0,2,2
[Hn] Security Engineer,CI/CD,100.0,2,2
[Hn] Security Engineer,Google Cloud Platform,100.0,2,2
[Hn] Security Engineer,Machine Learning,100.0,2,2
[Hn] Security Engineer,Python,100.0,2,2
[Hn] Security Engineer,RAG,100.0,2,2
[Hn] Software Engineer (Fullstack),JavaScript,100.0,4,4
[Hn] Software Engineer (Fullstack),MySQL,100.0,4,4
[Hn] Software Engineer (Fullstack),PHP,100.0,4,4
[Hn] Software Engineer (Fullstack),REST API,100.0,4,4
"[Hybrid - District 4, Hcmc] Middle/ Backend Engineer (Docker, Java, Spring, Snyk, Aws)",AWS,100.0,2,2
"[Hybrid - District 4, Hcmc] Middle/ Backend Engineer (Docker, Java, Spring, Snyk, Aws)",CI/CD,100.0,2,2
"[Hybrid - District 4, Hcmc] Middle/ Backend Engineer (Docker, Java, Spring, Snyk, Aws)",Docker,100.0,2,2
"[Hybrid - District 4, Hcmc] Middle/ Backend Engineer (Docker, Java, Spring, Snyk, Aws)",Go,100.0,2,2
"[Hybrid - District 4, Hcmc] Middle/ Backend Engineer (Docker, Java, Spring, Snyk, Aws)",Java,100.0,2,2
"[Hybrid - District 4, Hcmc] Middle/ Backend Engineer (Docker, Java, Spring, Snyk, Aws)",JavaScript,100.0,2,2
